slit,targetnum,name,ra,dec,pmra,pmdec,mag,priority,epoch,type,wave_start,wave_end,side
260,5834,SDSSJ112631.79+423809.3,171.63249398,42.63593856,0,0,19.34044075012207,6,2000,TARGET,3420.029314764775,8810.435339767957,B
961,16016,SDSSJ112631.79+423809.3,171.63249398,42.63593856,0,0,19.34044075012207,6,2000,TARGET,3420.029314764775,8810.435339767957,B
284,5871,SDSSJ112635.64+423711.9,171.6485059,42.61999983,0,0,23.856300354003906,6,2000,TARGET,3773.5326397940785,9164.109531596814,B
985,16053,SDSSJ112635.64+423711.9,171.6485059,42.61999983,0,0,23.856300354003906,6,2000,TARGET,3773.5326397940785,9164.109531596814,B
149,5555,SDSSJ112626.95+423845.8,171.61229618,42.64606676,0,0,20.212549209594727,6,2000,TARGET,3106.0821272516896,8496.336706588692,B
849,15734,SDSSJ112626.95+423845.8,171.61229618,42.64606676,0,0,20.212549209594727,6,2000,TARGET,3106.0821272516896,8496.336706588692,B
463,11460,SDSSJ112641.98+423531.0,171.67493392,42.59195824,0,0,23.15744972229004,6,2000,TARGET,4379.4911399885,9770.360960681533,B
61,5288,SDSSJ112626.45+423830.1,171.61022849,42.6417066,0,0,20.086170196533203,6,2000,TARGET,3145.5462872041285,8535.82011545766,B
761,15467,SDSSJ112626.45+423830.1,171.61022849,42.6417066,0,0,20.086170196533203,6,2000,TARGET,3145.5462872041285,8535.82011545766,B
304,5904,SDSSJ112635.06+423633.6,171.64610648,42.60934177,0,0,21.955169677734375,6,2000,TARGET,3893.436571247148,9284.071771440009,B
1005,16086,SDSSJ112635.06+423633.6,171.64610648,42.60934177,0,0,21.955169677734375,6,2000,TARGET,3893.436571247148,9284.071771440009,B
307,5910,SDSSJ112636.00+423611.4,171.65000297,42.60317313,0,0,22.564170837402344,6,2000,TARGET,4009.7637833355493,9400.455257611757,B
1008,16092,SDSSJ112636.00+423611.4,171.65000297,42.60317313,0,0,22.564170837402344,6,2000,TARGET,4009.7637833355493,9400.455257611757,B
248,5810,SDSSJ112630.52+423708.2,171.62718073,42.61896103,0,0,21.79361915588379,6,2000,TARGET,3597.916361470096,8988.408955914661,B
949,15992,SDSSJ112630.52+423708.2,171.62718073,42.61896103,0,0,21.79361915588379,6,2000,TARGET,3597.916361470096,8988.408955914661,B
151,5557,SDSSJ112628.85+423717.6,171.62024041,42.62158251,0,0,20.76972007751465,6,2000,TARGET,3501.530809650904,8891.976915414903,B
851,15736,SDSSJ112628.85+423717.6,171.62024041,42.62158251,0,0,20.76972007751465,6,2000,TARGET,3501.530809650904,8891.976915414903,B
130,5522,SDSSJ112622.23+423828.3,171.59262918,42.64119988,0,0,22.34370994567871,6,2000,TARGET,2995.841366308088,8386.043252921196,B
830,15701,SDSSJ112622.23+423828.3,171.59262918,42.64119988,0,0,22.34370994567871,6,2000,TARGET,2995.841366308088,8386.043252921196,B
185,5656,SDSSJ112623.31+423802.8,171.59713445,42.63412102,0,0,21.498010635375977,6,2000,TARGET,3129.910514396412,8520.177236681111,B
885,15835,SDSSJ112623.31+423802.8,171.59713445,42.63412102,0,0,21.498010635375977,6,2000,TARGET,3129.910514396412,8520.177236681111,B
425,11414,SDSSJ112639.72+423429.2,171.6655318,42.57477993,0,0,22.54871940612793,6,2000,TARGET,4523.732518266184,9914.672621481239,B
6,1420,SDSSJ112636.69+423455.4,171.65291633,42.58205906,0,0,21.968889236450195,6,2000,TARGET,4315.509591562266,9706.349160974158,B
142,5541,SDSSJ112626.10+423653.2,171.60876504,42.61480445,0,0,21.491939544677734,6,2000,TARGET,3489.708200022742,8880.148901455346,B
842,15720,SDSSJ112626.10+423653.2,171.60876504,42.61480445,0,0,21.491939544677734,6,2000,TARGET,3489.708200022742,8880.148901455346,B
249,5811,SDSSJ112632.18+423525.9,171.63409023,42.59053167,0,0,23.567079544067383,6,2000,TARGET,4036.3923115647126,9427.09715037516,B
950,15993,SDSSJ112632.18+423525.9,171.63409023,42.59053167,0,0,23.567079544067383,6,2000,TARGET,4036.3923115647126,9427.09715037516,B
108,5486,SDSSJ112616.13+423828.4,171.56724599,42.64123206,0,0,22.28045082092285,6,2000,TARGET,2769.9430389661866,8160.036140899491,B
808,15665,SDSSJ112616.13+423828.4,171.56724599,42.64123206,0,0,22.28045082092285,6,2000,TARGET,2769.9430389661866,8160.036140899491,B
231,5772,SDSSJ112619.89+423731.1,171.58290489,42.6253284,0,0,24.3533992767334,6,2000,TARGET,3120.5065379251673,8510.769019519515,B
931,15952,SDSSJ112619.89+423731.1,171.58290489,42.6253284,0,0,24.3533992767334,6,2000,TARGET,3120.5065379251673,8510.769019519515,B
147,5551,SDSSJ112628.52+423535.1,171.61887291,42.59309005,0,0,19.91526985168457,6,2000,TARGET,3867.696314608601,9258.319766898288,B
847,15730,SDSSJ112628.52+423535.1,171.61887291,42.59309005,0,0,19.91526985168457,6,2000,TARGET,3867.696314608601,9258.319766898288,B
481,12042,SDSSJ112639.67+423304.7,171.66531695,42.55132744,0,0,21.25217056274414,6,2000,TARGET,4832.920715596258,10224.010466054251,B
27,1807,SDSSJ112635.76+423342.5,171.6490157,42.56181362,0,0,21.380050659179688,6,2000,TARGET,4549.673961509239,9940.626899979898,B
30,1810,SDSSJ112637.84+423305.8,171.65768823,42.55163237,0,0,20.12727928161621,6,2000,TARGET,4761.4835223529,10152.538792211799,B
1,1415,SDSSJ112631.64+423410.5,171.63184522,42.56959703,0,0,24.075950622558594,6,2000,TARGET,4294.55265945873,9685.382377433452,B
121,5510,SDSSJ112622.17+423552.7,171.59237533,42.59799824,0,0,21.640840530395508,6,2000,TARGET,3567.955295126206,8958.434019492657,B
821,15689,SDSSJ112622.17+423552.7,171.59237533,42.59799824,0,0,21.640840530395508,6,2000,TARGET,3567.955295126206,8958.434019492657,B
37,1818,SDSSJ112636.97+423238.9,171.65408042,42.54415136,0,0,21.857070922851562,6,2000,TARGET,4828.996610609518,10220.084501575837,B
35,1816,SDSSJ112630.62+423346.3,171.62761779,42.56286453,0,0,22.271230697631836,6,2000,TARGET,4346.694478084721,9737.549376298204,B
99,5464,SDSSJ112613.97+423659.6,171.55822297,42.61657223,0,0,21.105180740356445,6,2000,TARGET,3018.363583517271,8408.576794609578,B
799,15643,SDSSJ112613.97+423659.6,171.55822297,42.61657223,0,0,21.105180740356445,6,2000,TARGET,3018.363583517271,8408.576794609578,B
17,1797,SDSSJ112629.55+423335.5,171.62316626,42.55986849,0,0,22.000160217285156,6,2000,TARGET,4347.238434694851,9738.093562722263,B
128,5520,SDSSJ112625.76+423411.7,171.60734698,42.56994361,0,0,22.149229049682617,6,2000,TARGET,4073.560557692569,9464.28345961766,B
828,15699,SDSSJ112625.76+423411.7,171.60734698,42.56994361,0,0,22.149229049682617,6,2000,TARGET,4073.560557692569,9464.28345961766,B
91,5447,SDSSJ112610.75+423704.6,171.54481702,42.61794823,0,0,21.442319869995117,6,2000,TARGET,2881.3264144698787,8271.473358989086,B
791,15626,SDSSJ112610.75+423704.6,171.54481702,42.61794823,0,0,21.442319869995117,6,2000,TARGET,2881.3264144698787,8271.473358989086,B
228,5766,SDSSJ112609.26+423712.1,171.5386105,42.62003665,0,0,24.225120544433594,6,2000,TARGET,2798.5172438210657,8188.624155311022,B
928,15946,SDSSJ112609.26+423712.1,171.5386105,42.62003665,0,0,24.225120544433594,6,2000,TARGET,2798.5172438210657,8188.624155311022,B
180,5644,SDSSJ112624.57+423352.1,171.60239411,42.56448229,0,0,23.36928939819336,6,2000,TARGET,4102.546682360806,9493.283487570929,B
880,15823,SDSSJ112624.57+423352.1,171.60239411,42.56448229,0,0,23.36928939819336,6,2000,TARGET,4102.546682360806,9493.283487570929,B
107,5485,SDSSJ112619.44+423443.1,171.58104114,42.57864916,0,0,19.748029708862305,6,2000,TARGET,3725.4171316067677,9115.971712966926,B
807,15664,SDSSJ112619.44+423443.1,171.58104114,42.57864916,0,0,19.748029708862305,6,2000,TARGET,3725.4171316067677,9115.971712966926,B
97,5462,SDSSJ112614.97+423527.6,171.5623802,42.59100084,0,0,22.96834945678711,6,2000,TARGET,3396.0044269477753,8786.399835895914,B
797,15641,SDSSJ112614.97+423527.6,171.5623802,42.59100084,0,0,22.96834945678711,6,2000,TARGET,3396.0044269477753,8786.399835895914,B
215,5731,SDSSJ112617.19+423449.2,171.57164212,42.58035153,0,0,22.229290008544922,6,2000,TARGET,3619.7672393441285,9010.270689603421,B
915,15911,SDSSJ112617.19+423449.2,171.57164212,42.58035153,0,0,22.229290008544922,6,2000,TARGET,3619.7672393441285,9010.270689603421,B
93,5454,SDSSJ112613.64+423522.4,171.55684393,42.58956906,0,0,22.835920333862305,6,2000,TARGET,3366.2088091207365,8756.589721565535,B
793,15633,SDSSJ112613.64+423522.4,171.55684393,42.58956906,0,0,22.835920333862305,6,2000,TARGET,3366.2088091207365,8756.589721565535,B
212,5727,SDSSJ112616.59+423435.6,171.569145,42.57656488,0,0,22.37104034423828,6,2000,TARGET,3648.224253771716,9038.741340848792,B
912,15907,SDSSJ112616.59+423435.6,171.569145,42.57656488,0,0,22.37104034423828,6,2000,TARGET,3648.224253771716,9038.741340848792,B
47,5254,SDSSJ112618.08+423403.2,171.57537287,42.5675731,0,0,23.666330337524414,6,2000,TARGET,3823.0609501042,9213.66241200977,B
747,15433,SDSSJ112618.08+423403.2,171.57537287,42.5675731,0,0,23.666330337524414,6,2000,TARGET,3823.0609501042,9213.66241200977,B
331,6963,SDSSJ112619.52+423334.0,171.58133886,42.55946045,0,0,20.78251075744629,6,2000,TARGET,3983.8304209765947,9374.50947068072,B
1032,17095,SDSSJ112619.52+423334.0,171.58133886,42.55946045,0,0,20.78251075744629,6,2000,TARGET,3983.8304209765947,9374.50947068072,B
210,5725,SDSSJ112615.35+423410.6,171.56397943,42.5696122,0,0,22.81587028503418,6,2000,TARGET,3695.4253098845884,9085.964940143253,B
910,15905,SDSSJ112615.35+423410.6,171.56397943,42.5696122,0,0,22.81587028503418,6,2000,TARGET,3695.4253098845884,9085.964940143253,B
81,5434,SDSSJ112610.70+423455.8,171.54459003,42.58218192,0,0,22.475299835205078,6,2000,TARGET,3356.6689510469446,8747.04485197752,B
781,15613,SDSSJ112610.70+423455.8,171.54459003,42.58218192,0,0,22.475299835205078,6,2000,TARGET,3356.6689510469446,8747.04485197752,B
207,5721,SDSSJ112611.42+423432.2,171.54759409,42.57561807,0,0,22.729990005493164,6,2000,TARGET,3470.8183326864105,8861.249258031105,B
907,15901,SDSSJ112611.42+423432.2,171.54759409,42.57561807,0,0,22.729990005493164,6,2000,TARGET,3470.8183326864105,8861.249258031105,B
203,5712,SDSSJ112606.74+423518.8,171.52810889,42.58857054,0,0,22.779260635375977,6,2000,TARGET,3125.9351621750548,8516.199396164531,B
903,15891,SDSSJ112606.74+423518.8,171.52810889,42.58857054,0,0,22.779260635375977,6,2000,TARGET,3125.9351621750548,8516.199396164531,B
159,5596,SDSSJ112604.71+423528.0,171.51965003,42.59112815,0,0,21.817380905151367,6,2000,TARGET,3017.1148494907206,8407.32637619447,B
859,15775,SDSSJ112604.71+423528.0,171.51965003,42.59112815,0,0,21.817380905151367,6,2000,TARGET,3017.1148494907206,8407.32637619447,B
75,5414,SDSSJ112605.69+423502.4,171.52371487,42.58400711,0,0,19.770709991455078,6,2000,TARGET,3148.194911186075,8538.469628250468,B
775,15593,SDSSJ112605.69+423502.4,171.52371487,42.58400711,0,0,19.770709991455078,6,2000,TARGET,3148.194911186075,8538.469628250468,B
41,5247,SDSSJ112603.29+423516.3,171.51371259,42.58786722,0,0,22.874160766601562,6,2000,TARGET,3008.3654298780853,8398.572443994906,B
739,15424,SDSSJ112603.29+423516.3,171.51371259,42.58786722,0,0,22.874160766601562,6,2000,TARGET,3008.3654298780853,8398.572443994906,B
201,5706,SDSSJ112558.97+423558.6,171.49572749,42.59963082,0,0,22.264280319213867,6,2000,TARGET,2692.2266224826426,8082.2808096150875,B
901,15885,SDSSJ112558.97+423558.6,171.49572749,42.59963082,0,0,22.264280319213867,6,2000,TARGET,2692.2266224826426,8082.2808096150875,B
69,5373,SDSSJ112558.13+423541.8,171.49221647,42.59495861,0,0,19.724960327148438,6,2000,TARGET,2723.830575247646,8113.899722628125,B
769,15552,SDSSJ112558.13+423541.8,171.49221647,42.59495861,0,0,19.724960327148438,6,2000,TARGET,2723.830575247646,8113.899722628125,B
517,12624,SDSSJ112605.78+423335.5,171.52410353,42.55988885,0,0,23.502819061279297,6,2000,TARGET,3474.297928844654,8864.729196756705,B
513,12620,SDSSJ112604.30+423342.8,171.51794133,42.56191523,0,0,22.306720733642578,6,2000,TARGET,3392.972789885164,8783.364628534748,B
663,13222,SDSSJ112607.10+423253.5,171.52962288,42.54819508,0,0,20.314760208129883,6,2000,TARGET,3679.357862193575,9069.887836432834,B
508,12615,SDSSJ112602.01+423341.4,171.50839271,42.56151526,0,0,21.610889434814453,6,2000,TARGET,3314.361129997111,8704.714578757512,B
506,12613,SDSSJ112600.47+423340.5,171.50196937,42.56127721,0,0,22.503820419311523,6,2000,TARGET,3261.078636562464,8651.406049745281,B
723,13408,SDSSJ112602.18+423306.5,171.50910984,42.55182539,0,0,22.176870346069336,6,2000,TARGET,3450.5248609058403,8840.943585080626,B
702,13344,SDSSJ112605.62+423214.3,171.52343595,42.53732816,0,0,19.81114959716797,6,2000,TARGET,3770.5966599827693,9161.16983802908,B
505,12612,SDSSJ112600.08+423311.7,171.5003721,42.55326157,0,0,20.317760467529297,6,2000,TARGET,3354.5200505301823,8744.892063324487,B
724,13409,SDSSJ112605.06+423159.8,171.52109218,42.53330453,0,0,22.240299224853516,6,2000,TARGET,3803.9688689549225,9194.557810667788,B
721,13406,SDSSJ112600.05+423247.4,171.50024549,42.54651013,0,0,22.041419982910156,6,2000,TARGET,3443.9708052408005,8834.38560454374,B
511,12618,SDSSJ112557.32+423307.6,171.488845,42.5521169,0,0,22.207660675048828,6,2000,TARGET,3268.652035041466,8658.981904716777,B
704,13346,SDSSJ112607.93+423041.3,171.53304669,42.51147601,0,0,21.81464958190918,6,2000,TARGET,4201.426916136857,9592.207076212739,B
722,13407,SDSSJ112602.70+423134.4,171.51129049,42.52623748,0,0,22.13884925842285,6,2000,TARGET,3812.844364574685,9203.43660699157,B
685,13326,SDSSJ112601.85+423130.6,171.50771324,42.52516682,0,0,20.19116973876953,6,2000,TARGET,3795.8776858312203,9186.461451667556,B
688,13329,SDSSJ112603.13+423103.3,171.5130652,42.51759718,0,0,21.309289932250977,6,2000,TARGET,3944.3663473096453,9335.021612615963,B
676,13304,SDSSJ112556.29+423212.8,171.48457253,42.5368948,0,0,22.498510360717773,6,2000,TARGET,3435.6039740174847,8826.013179404687,B
672,13294,SDSSJ112554.09+423228.5,171.47540594,42.54127769,0,0,21.461889266967773,6,2000,TARGET,3296.3431354554446,8686.68483370026,B
700,13342,SDSSJ112607.58+422926.1,171.53162157,42.49058597,0,0,21.569639205932617,6,2000,TARGET,4469.384244204057,9860.292229216679,B
703,13345,SDSSJ112608.53+422858.4,171.53555922,42.48289171,0,0,21.377140045166016,6,2000,TARGET,4607.155590274083,9998.129769981615,B
686,13327,SDSSJ112603.65+422947.1,171.51522357,42.49642507,0,0,21.964820861816406,6,2000,TARGET,4247.667735256187,9638.468005948336,B
735,13442,SDSSJ112601.02+423007.2,171.50426185,42.50202689,0,0,24.614669799804688,6,2000,TARGET,4076.58152738963,9467.298871931747,B
658,13217,SDSSJ112557.05+423044.5,171.48774515,42.51237848,0,0,21.184629440307617,6,2000,TARGET,3792.991107469704,9183.571191391497,B
715,13398,SDSSJ112558.20+423018.7,171.49250003,42.50521819,0,0,22.83987045288086,6,2000,TARGET,3930.883692790481,9321.53010372919,B
681,13318,SDSSJ112601.02+422933.5,171.50428962,42.49265989,0,0,23.412410736083984,6,2000,TARGET,4202.82348413728,9593.601001565397,B
665,13264,SDSSJ112550.58+423128.6,171.46078633,42.5246177,0,0,21.28326988220215,6,2000,TARGET,3392.4643155586145,8782.85005315917,B
654,13206,SDSSJ112556.54+423003.4,171.48558441,42.5009583,0,0,22.45380973815918,6,2000,TARGET,3927.812277890422,9318.456312088689,B
